itrial,d,method,coverage,width
45,90,jackknife-mm,0.92,3.7145349676829436
45,90,CV+,0.92,3.6233681010113195
45,90,split,0.91,3.793167074421872
46,90,naive,0.85,3.028398894796191
46,90,jackknife,0.87,3.3046299548551015
46,90,jackknife+,0.88,3.3277562264410765
46,90,jackknife-mm,0.88,3.417934168689207
46,90,CV+,0.88,3.349813862700364
46,90,split,0.91,3.464551362407195
47,90,naive,0.89,3.2032147285468677
47,90,jackknife,0.92,3.5256191219165824
47,90,jackknife+,0.92,3.5286803118406467
47,90,jackknife-mm,0.93,3.643441001960582
47,90,CV+,0.93,3.5836076302604516
47,90,split,0.89,3.4181526097826973
48,90,naive,0.83,3.1185845776448122
48,90,jackknife,0.87,3.4484616496283094
48,90,jackknife+,0.87,3.455625730354721
48,90,jackknife-mm,0.87,3.5606374488121406
48,90,CV+,0.87,3.476755999177931
48,90,split,0.86,3.5449064920301065
49,90,naive,0.83,3.2548015982828815
49,90,jackknife,0.84,3.5639564389496186
49,90,jackknife+,0.84,3.5676602254730017
49,90,jackknife-mm,0.86,3.684817696867558
49,90,CV+,0.86,3.6394757761078638
49,90,split,0.85,3.8217209073823195
0,95,naive,0.81,3.0334772419645315
0,95,jackknife,0.86,3.3924372371422518
0,95,jackknife+,0.86,3.3811114249544487
0,95,jackknife-mm,0.89,3.5128516016013993
0,95,CV+,0.85,3.3418720472377017
0,95,split,0.89,3.5298054721116063
1,95,naive,0.83,3.1961006423778326
1,95,jackknife,0.88,3.5538155180485647
1,95,jackknife+,0.88,3.5542833869839474
1,95,jackknife-mm,0.89,3.679317014373675
1,95,CV+,0.89,3.6329068567541953
1,95,split,0.84,3.689353681403229
2,95,naive,0.86,3.096702016557507
2,95,jackknife,0.94,3.4296565357751048
2,95,jackknife+,0.94,3.426515292474178
2,95,jackknife-mm,0.95,3.550814474804621
2,95,CV+,0.95,3.4985934314766025
2,95,split,0.9,3.5073524005945287
3,95,naive,0.86,3.0906205933270043
3,95,jackknife,0.9,3.434679026584986
3,95,jackknife+,0.9,3.428560420044796
3,95,jackknife-mm,0.93,3.548087398349759
3,95,CV+,0.91,3.4657740622966218
3,95,split,0.94,3.604818623159584
4,95,naive,0.88,3.0563782688936567
4,95,jackknife,0.89,3.3512322408577484
4,95,jackknife+,0.89,3.364039422909475
4,95,jackknife-mm,0.9,3.475292032089814
4,95,CV+,0.9,3.4444995394040228
4,95,split,0.89,3.585756257008922
5,95,naive,0.83,3.1555119298862455
5,95,jackknife,0.91,3.498340216016628
5,95,jackknife+,0.91,3.4984648076937335
5,95,jackknife-mm,0.92,3.617343697367766
5,95,CV+,0.91,3.5016121507487252
5,95,split,0.87,3.5290549348377835
6,95,naive,0.84,3.11795890653051
6,95,jackknife,0.87,3.44037564809151
6,95,jackknife+,0.87,3.437908492736334
6,95,jackknife-mm,0.87,3.558738948967798
6,95,CV+,0.87,3.4569248831693016
6,95,split,0.89,3.7752842704692706
7,95,naive,0.76,3.0972984666499093
7,95,jackknife,0.81,3.4152858184024235
7,95,jackknife+,0.81,3.4262512228336472
7,95,jackknife-mm,0.85,3.541429161075864
7,95,CV+,0.82,3.477694946297613
7,95,split,0.82,3.8544463197606587
8,95,naive,0.94,3.1672050107074092
8,95,jackknife,0.97,3.4994296580543223
8,95,jackknife+,0.97,3.4887001998786973
8,95,jackknife-mm,0.97,3.6209537897110478
8,95,CV+,0.97,3.5192807696103894
8,95,split,0.96,3.54495952202283
9,95,naive,0.89,3.3172279090503203
9,95,jackknife,0.94,3.6830408230315523
9,95,jackknife+,0.94,3.6923614517653833
9,95,jackknife-mm,0.96,3.803372160642823
9,95,CV+,0.94,3.6839611823302967
9,95,split,0.94,3.8126546339490655
10,95,naive,0.88,3.2174655785443638
10,95,jackknife,0.91,3.5360696505493774
10,95,jackknife+,0.91,3.534554619638736
10,95,jackknife-mm,0.92,3.6646624798175065
10,95,CV+,0.91,3.575075479490426
10,95,split,0.85,3.3870081246263912
11,95,naive,0.9,3.1255618078409
11,95,jackknife,0.96,3.449686819517746
11,95,jackknife+,0.96,3.4472486270410125
11,95,jackknife-mm,0.98,3.561346065165198
11,95,CV+,0.98,3.512828854710478
11,95,split,0.94,3.5518815560723334
12,95,naive,0.9,3.0685735838508963
12,95,jackknife,0.91,3.3921573907961315
12,95,jackknife+,0.91,3.3955265172642504
12,95,jackknife-mm,0.91,3.510251788591371
12,95,CV+,0.91,3.4424163718410035
12,95,split,0.88,3.4059322364704694
13,95,naive,0.79,3.072136433035401
13,95,jackknife,0.85,3.3929838409997792
13,95,jackknife+,0.85,3.391755344798991
13,95,jackknife-mm,0.87,3.5109794924991156
13,95,CV+,0.87,3.4939647921315684
13,95,split,0.86,3.8909301472150264
14,95,naive,0.85,3.237854610309473
14,95,jackknife,0.9,3.572363860529884
14,95,jackknife+,0.9,3.592377154601682
14,95,jackknife-mm,0.9,3.703251868721563
14,95,CV+,0.9,3.6355754189896823
14,95,split,0.92,3.7007712888147966
15,95,naive,0.85,3.0872907425412377
15,95,jackknife,0.9,3.426370053403519
15,95,jackknife+,0.9,3.4278134841225185
15,95,jackknife-mm,0.9,3.548607004225673
15,95,CV+,0.9,3.4467099281945526
15,95,split,0.89,3.6854309923397714
16,95,naive,0.87,3.0968869364444878
16,95,jackknife,0.88,3.4301460056438504
16,95,jackknife+,0.88,3.4326685315308554
16,95,jackknife-mm,0.89,3.5499183246358696
16,95,CV+,0.9,3.5524075101863186
16,95,split,0.88,3.620296318499432
17,95,naive,0.9,2.959925619672623
17,95,jackknife,0.93,3.270998937929305
17,95,jackknife+,0.93,3.261986434667568
17,95,jackknife-mm,0.94,3.3821392689807
17,95,CV+,0.93,3.301351504022788
17,95,split,0.92,3.40385622398914
18,95,naive,0.88,3.2881546169474505
18,95,jackknife,0.91,3.635616271484533
18,95,jackknife+,0.91,3.6420577704103407
18,95,jackknife-mm,0.91,3.7646324000699396
18,95,CV+,0.91,3.7015708046062157
18,95,split,0.92,3.794307897960114
19,95,naive,0.92,3.160114542258288
19,95,jackknife,0.94,3.522366034342761
19,95,jackknife+,0.94,3.5119242106879485
19,95,jackknife-mm,0.96,3.641744593963428
19,95,CV+,0.93,3.4512568747535313
19,95,split,0.96,3.760265763632107
20,95,naive,0.93,3.1574132250388294
20,95,jackknife,0.96,3.5031614479781883
20,95,jackknife+,0.96,3.4978846861963353
20,95,jackknife-mm,0.97,3.6262800962984802
20,95,CV+,0.96,3.545226092028876
20,95,split,0.93,3.637425773861253
21,95,naive,0.87,3.269385606579305
21,95,jackknife,0.91,3.6224124207463233
21,95,jackknife+,0.91,3.6198492510308795
21,95,jackknife-mm,0.93,3.7445292474067227
21,95,CV+,0.91,3.597742692322011
21,95,split,0.93,3.6885357766675693
22,95,naive,0.82,3.009600945898457
22,95,jackknife,0.9,3.350818064546439
22,95,jackknife+,0.91,3.344680863691549
22,95,jackknife-mm,0.92,3.46891886120835
22,95,CV+,0.91,3.4030625618046093
22,95,split,0.89,3.4199824140501898
23,95,naive,0.82,3.2302895889602024
23,95,jackknife,0.86,3.548345209126298
23,95,jackknife+,0.86,3.5583774360837515
23,95,jackknife-mm,0.87,3.673708336745237
23,95,CV+,0.88,3.637957152593231
23,95,split,0.86,3.82396978974714
24,95,naive,0.89,3.1874131414577334
24,95,jackknife,0.93,3.540508116404732
24,95,jackknife+,0.93,3.544886196591575
24,95,jackknife-mm,0.94,3.6661227301194925
24,95,CV+,0.93,3.5312441958614613
24,95,split,0.89,3.710191675105757
25,95,naive,0.9,3.0821035318379972
25,95,jackknife,0.95,3.4012739657661997
25,95,jackknife+,0.95,3.3978116954343336
25,95,jackknife-mm,0.95,3.5210880932569033
25,95,CV+,0.95,3.4336696735384176
25,95,split,0.88,3.564321932827109
26,95,naive,0.93,3.0094757793681257
26,95,jackknife,0.94,3.3160281282554602
26,95,jackknife+,0.94,3.319767208568093
26,95,jackknife-mm,0.95,3.437192164445378
26,95,CV+,0.95,3.4542091668138095
26,95,split,0.95,3.608701555670604
27,95,naive,0.89,3.2018594887079144
27,95,jackknife,0.91,3.520357222328263
27,95,jackknife+,0.91,3.522895388754259
27,95,jackknife-mm,0.92,3.636044951449396
27,95,CV+,0.91,3.5708686379283803
27,95,split,0.93,3.673197160019144
28,95,naive,0.8,3.0021030446188792
28,95,jackknife,0.89,3.3276417373150275
28,95,jackknife+,0.88,3.329153901242927
28,95,jackknife-mm,0.9,3.444833157281078
28,95,CV+,0.89,3.3388226145376247
28,95,split,0.89,3.753663522127415
29,95,naive,0.78,2.9720619684852574
29,95,jackknife,0.81,3.278291794368443
29,95,jackknife+,0.81,3.290944956825028
29,95,jackknife-mm,0.83,3.4011016512687484
29,95,CV+,0.82,3.313853685257223
29,95,split,0.85,3.747225784441464
30,95,naive,0.94,3.197595935852326
30,95,jackknife,0.96,3.5072943961637857
30,95,jackknife+,0.96,3.51312545466073
30,95,jackknife-mm,0.99,3.6373627997383697
30,95,CV+,0.97,3.5355792804614143
30,95,split,0.88,3.7034273742220267
31,95,naive,0.89,3.2133446510406425
31,95,jackknife,0.92,3.5186632927672377
31,95,jackknife+,0.92,3.5336243889291516
31,95,jackknife-mm,0.92,3.643623036634015
31,95,CV+,0.92,3.5524258970174656
31,95,split,0.91,3.773786677687436
32,95,naive,0.89,3.327610015638509
32,95,jackknife,0.93,3.659341109338053
32,95,jackknife+,0.93,3.658658986425637
32,95,jackknife-mm,0.94,3.7853256966364137
32,95,CV+,0.93,3.692546672636885
32,95,split,0.89,3.797278961982496
33,95,naive,0.86,3.0589023351064766
33,95,jackknife,0.91,3.394415613198739
33,95,jackknife+,0.91,3.394620497656338
33,95,jackknife-mm,0.92,3.5093493065273464
33,95,CV+,0.92,3.4506680473535285
33,95,split,0.87,3.5250369102609103
34,95,naive,0.87,2.9405264234420283
34,95,jackknife,0.9,3.2499864456161522
34,95,jackknife+,0.9,3.2615830838721305
34,95,jackknife-mm,0.92,3.3665285010598454
34,95,CV+,0.91,3.3224391640963455
34,95,split,0.9,3.581960232569786
35,95,naive,0.91,3.2581206249316796
35,95,jackknife,0.94,3.5770166863824215
35,95,jackknife+,0.94,3.574387815912717
35,95,jackknife-mm,0.94,3.69578058901208
35,95,CV+,0.94,3.5881826281074267
35,95,split,0.95,3.811789390359708
36,95,naive,0.9,2.9889797493754253
36,95,jackknife,0.92,3.317762246070722
36,95,jackknife+,0.92,3.3234673850300185
36,95,jackknife-mm,0.93,3.4322036612619105
36,95,CV+,0.93,3.3630802036622125
36,95,split,0.94,3.500963167997327
37,95,naive,0.88,3.125756995685378
37,95,jackknife,0.93,3.4898196691392496
37,95,jackknife+,0.92,3.4850217560413523
37,95,jackknife-mm,0.93,3.6085915217856424
37,95,CV+,0.93,3.529954519890621
37,95,split,0.94,3.9011033054463793
38,95,naive,0.85,2.9996958655832504
38,95,jackknife,0.89,3.3026959838219914
38,95,jackknife+,0.89,3.30659607360413
38,95,jackknife-mm,0.89,3.4185790678809815
38,95,CV+,0.89,3.3548788922126094
38,95,split,0.85,3.5031818668938928
39,95,naive,0.9,3.320146971688695
39,95,jackknife,0.92,3.6764528621361596
39,95,jackknife+,0.92,3.6616386123347047
39,95,jackknife-mm,0.93,3.7945774987348386
39,95,CV+,0.92,3.699198074371414
39,95,split,0.92,3.7584840538335738
40,95,naive,0.84,3.145191907302354
40,95,jackknife,0.9,3.481743264261447
40,95,jackknife+,0.9,3.485512664775839
40,95,jackknife-mm,0.93,3.605004563107089
40,95,CV+,0.91,3.558267812172495
40,95,split,0.92,3.796361697573161
41,95,naive,0.87,3.1625863742381353
41,95,jackknife,0.9,3.512306229757216
41,95,jackknife+,0.9,3.5063380817898544
41,95,jackknife-mm,0.9,3.6348933852688963
41,95,CV+,0.9,3.541877461851312
41,95,split,0.91,3.8774875570318685
42,95,naive,0.85,3.093819832245156
42,95,jackknife,0.88,3.3992871157844684
42,95,jackknife+,0.88,3.3977133637754737
42,95,jackknife-mm,0.88,3.5166335162966265
42,95,CV+,0.88,3.4805345680677515
42,95,split,0.87,3.562860936933832
43,95,naive,0.94,3.206906826813513
43,95,jackknife,0.94,3.511462161624122
43,95,jackknife+,0.94,3.5085736283677473
43,95,jackknife-mm,0.95,3.6361321691069004
43,95,CV+,0.94,3.510979256549259
43,95,split,0.92,3.7197353101375525
44,95,naive,0.88,3.0238935063147734
44,95,jackknife,0.91,3.298617228491929
44,95,jackknife+,0.91,3.3150056783699835
44,95,jackknife-mm,0.91,3.411913983619016
44,95,CV+,0.91,3.363754008324629
44,95,split,0.87,3.365377359647878
45,95,naive,0.93,3.327901760595767
45,95,jackknife,0.97,3.6301404691558177
45,95,jackknife+,0.97,3.6279299821907554
45,95,jackknife-mm,0.97,3.7555696149011726
45,95,CV+,0.97,3.703594187956134
45,95,split,0.96,3.990544302084646
46,95,naive,0.84,3.0982131367934294
46,95,jackknife,0.89,3.406135211506602
46,95,jackknife+,0.89,3.404326549699214
46,95,jackknife-mm,0.9,3.524738966126143
46,95,CV+,0.89,3.462317568688979
46,95,split,0.9,3.7105737637460874
47,95,naive,0.86,2.952042506582876
47,95,jackknife,0.88,3.2698154015418304
47,95,jackknife+,0.88,3.2693568087338116
47,95,jackknife-mm,0.89,3.377053180608405
47,95,CV+,0.88,3.3147336621482
47,95,split,0.91,3.5827122066462866
48,95,naive,0.85,3.090615874071698
48,95,jackknife,0.91,3.397708838294476
48,95,jackknife+,0.9,3.3931624183015088
48,95,jackknife-mm,0.91,3.5156593070534514
48,95,CV+,0.91,3.468378336546471
48,95,split,0.93,3.7239240413382664
49,95,naive,0.88,3.2470215023293254
49,95,jackknife,0.9,3.5656225160564583
49,95,jackknife+,0.9,3.561323838056058
49,95,jackknife-mm,0.91,3.6932554532380566
49,95,CV+,0.91,3.589850739890322
49,95,split,0.89,3.7450333074107593
0,100,naive,0.87,3.1539284801811727
0,100,jackknife,0.9,3.5471245556690842
0,100,jackknife+,0.9,3.5411972580929785
0,100,jackknife-mm,0.92,3.6690558970463827
0,100,CV+,0.9,3.5689123310054174
0,100,split,0.93,3.675823984273108
1,100,naive,0.81,3.112949390401801
1,100,jackknife,0.82,3.4588778238554467
1,100,jackknife+,0.82,3.4490464694157095
1,100,jackknife-mm,0.84,3.585130151666925
1,100,CV+,0.82,3.444045278942373
1,100,split,0.85,3.746209056995609
2,100,naive,0.78,3.017848000346059
2,100,jackknife,0.87,3.3308663306821717
2,100,jackknife+,0.87,3.3346228519329126
2,100,jackknife-mm,0.9,3.451618902917918
2,100,CV+,0.87,3.3642910661028385
2,100,split,0.91,3.572249335852865
3,100,naive,0.85,3.194666807704039
3,100,jackknife,0.9,3.5477109261714554
3,100,jackknife+,0.9,3.547625980211965
3,100,jackknife-mm,0.91,3.679005315473956
3,100,CV+,0.9,3.528587113591195
3,100,split,0.91,3.878044381813827
4,100,naive,0.91,3.017117971227206
4,100,jackknife,0.93,3.324410228466888
4,100,jackknife+,0.93,3.3332193570836406
4,100,jackknife-mm,0.94,3.443652838805013
4,100,CV+,0.94,3.3638814317360537
4,100,split,0.93,3.4700298468192154
5,100,naive,0.91,3.189286665502983
5,100,jackknife,0.93,3.5408856756863525
5,100,jackknife+,0.93,3.5404383575795673
5,100,jackknife-mm,0.94,3.6697433362732226
5,100,CV+,0.93,3.6124173642248265
5,100,split,0.94,3.9455089678510116
6,100,naive,0.82,3.1096054373230464
6,100,jackknife,0.91,3.4593493738115417
6,100,jackknife+,0.91,3.4648854983321895
6,100,jackknife-mm,0.93,3.584508600569035
6,100,CV+,0.93,3.5133348911367093
6,100,split,0.9,3.5955724985272983
7,100,naive,0.83,3.186760135447569
7,100,jackknife,0.87,3.5574306256844612
7,100,jackknife+,0.87,3.5590899732117696
7,100,jackknife-mm,0.87,3.6838203015951074
7,100,CV+,0.87,3.5902363984280554
7,100,split,0.87,3.754870673498711
8,100,naive,0.81,3.071267808363923
8,100,jackknife,0.86,3.3986794591625253
8,100,jackknife+,0.86,3.4057437910959867
8,100,jackknife-mm,0.87,3.5178458411030107
8,100,CV+,0.86,3.4247359440464216
8,100,split,0.87,3.6032190678822076
9,100,naive,0.92,3.163191337198516
9,100,jackknife,0.94,3.4963197031363524
9,100,jackknife+,0.94,3.508306016441307
9,100,jackknife-mm,0.95,3.620307525115175
9,100,CV+,0.94,3.5173900771549524
9,100,split,0.9,3.340628969038408
10,100,naive,0.84,3.1514969485702404
10,100,jackknife,0.87,3.4605303051111855
10,100,jackknife+,0.87,3.474123272997893
10,100,jackknife-mm,0.89,3.5876001451239143
10,100,CV+,0.89,3.5174566833899705
10,100,split,0.89,3.8044049546808236
11,100,naive,0.86,3.2540944247571697
11,100,jackknife,0.91,3.6139521110328015
11,100,jackknife+,0.91,3.622702926189839
11,100,jackknife-mm,0.92,3.741082617266662
11,100,CV+,0.91,3.6236140385779407
11,100,split,0.9,3.6427116958028596
12,100,naive,0.76,3.098896909238551
12,100,jackknife,0.83,3.4766680430664105
12,100,jackknife+,0.83,3.45769313880999
12,100,jackknife-mm,0.84,3.602463915239702
12,100,CV+,0.83,3.477560377850523
12,100,split,0.89,3.8412730410300937
13,100,naive,0.92,3.2050039336938716
13,100,jackknife,0.95,3.5736902932588297
13,100,jackknife+,0.94,3.5702186063349064
13,100,jackknife-mm,0.96,3.706059429773004
13,100,CV+,0.95,3.5630399506314494
13,100,split,0.94,3.9962887551936364
14,100,naive,0.81,3.062673224994398
14,100,jackknife,0.84,3.4121325637314004
14,100,jackknife+,0.85,3.423585250016934
14,100,jackknife-mm,0.89,3.5357914780035586
14,100,CV+,0.88,3.481036713493389
14,100,split,0.87,3.7180968028802863
15,100,naive,0.92,3.11822018888404
15,100,jackknife,0.94,3.4712434037953916
15,100,jackknife+,0.94,3.4848227746653153
15,100,jackknife-mm,0.95,3.60680414281671
15,100,CV+,0.95,3.5772924790449
15,100,split,0.92,3.782235987136231
16,100,naive,0.95,3.2582067238714654
16,100,jackknife,0.96,3.626568009603265
16,100,jackknife+,0.96,3.6405310152649
16,100,jackknife-mm,0.96,3.7546657057755453
16,100,CV+,0.96,3.6857815362917643
16,100,split,0.95,3.6980351924178247
17,100,naive,0.9,3.0743634108389473
17,100,jackknife,0.92,3.4093209444366885
17,100,jackknife+,0.92,3.411496602499566
17,100,jackknife-mm,0.94,3.531220199233591
17,100,CV+,0.92,3.430447032528114
17,100,split,0.93,3.6379803578607253
18,100,naive,0.88,3.237980716681028
18,100,jackknife,0.91,3.554026190359762
18,100,jackknife+,0.92,3.559913965446637
18,100,jackknife-mm,0.93,3.687339733511573
18,100,CV+,0.92,3.631416617587783
18,100,split,0.92,3.782393946451236
19,100,naive,0.87,3.0992589691393055
19,100,jackknife,0.91,3.437365224943393
19,100,jackknife+,0.91,3.4387619917314796
19,100,jackknife-mm,0.91,3.566341799433748
19,100,CV+,0.91,3.5384834003491807
19,100,split,0.89,3.7432451885918567
20,100,naive,0.87,3.214632985927268
20,100,jackknife,0.9,3.5689606986132385
20,100,jackknife+,0.91,3.5720363498550536
20,100,jackknife-mm,0.93,3.692899387586566
20,100,CV+,0.92,3.7015434950854087
20,100,split,0.89,3.763068387998716
21,100,naive,0.87,3.055240745978514
21,100,jackknife,0.93,3.399798922912034
21,100,jackknife+,0.93,3.40261235759316
21,100,jackknife-mm,0.94,3.5219586445684046
21,100,CV+,0.93,3.447761661067411
21,100,split,0.94,3.8743066649878033
22,100,naive,0.87,3.2882319333598184
22,100,jackknife,0.91,3.6526706463030023
22,100,jackknife+,0.91,3.647336045306657
22,100,jackknife-mm,0.94,3.7797461004710504
22,100,CV+,0.91,3.6570245454836625
22,100,split,0.9,3.814097128407358
23,100,naive,0.88,3.1430814661965014
23,100,jackknife,0.91,3.4651484091579814
23,100,jackknife+,0.91,3.465152868292546
23,100,jackknife-mm,0.92,3.59758196625237
23,100,CV+,0.91,3.4867794675959276
23,100,split,0.9,3.5329093973811045
24,100,naive,0.94,3.2546359098005833
24,100,jackknife,0.94,3.605427509685286
24,100,jackknife+,0.94,3.6085676505489443
24,100,jackknife-mm,0.94,3.74081453682182
24,100,CV+,0.94,3.661180895858874
24,100,split,0.91,3.963544015956643
25,100,naive,0.85,3.0784371408938602
25,100,jackknife,0.92,3.436490414448487
25,100,jackknife+,0.93,3.448129713327333
25,100,jackknife-mm,0.93,3.5635740558758098
25,100,CV+,0.93,3.5502527024397694
25,100,split,0.92,4.14946762787649
26,100,naive,0.83,3.1166572761642954
26,100,jackknife,0.85,3.4887178983053677
26,100,jackknife+,0.85,3.490582202856549
26,100,jackknife-mm,0.88,3.610679755229198
26,100,CV+,0.85,3.50658520462881
26,100,split,0.84,3.6819766683825668
27,100,naive,0.79,3.1499824560736256
27,100,jackknife,0.82,3.476586646712239
27,100,jackknife+,0.81,3.474697293520062
27,100,jackknife-mm,0.84,3.593826460553907
27,100,CV+,0.83,3.530053665312221
27,100,split,0.86,3.6750270286044655
28,100,naive,0.78,3.046313773508126
28,100,jackknife,0.83,3.386091898341528
28,100,jackknife+,0.83,3.389951050240114
28,100,jackknife-mm,0.84,3.5102033860963617
28,100,CV+,0.84,3.4636842845280347
28,100,split,0.85,3.5300300174714425
29,100,naive,0.86,3.173752461859698
29,100,jackknife,0.91,3.5640573734600647
29,100,jackknife+,0.91,3.5445790570087
29,100,jackknife-mm,0.92,3.687779570709833
29,100,CV+,0.9,3.5601964187779704
29,100,split,0.89,3.8357244150232606
30,100,naive,0.9,3.192994879515544
30,100,jackknife,0.93,3.5377410596660908
30,100,jackknife+,0.92,3.530012965916791
30,100,jackknife-mm,0.96,3.659997397021473
30,100,CV+,0.95,3.587610236152937
30,100,split,0.95,3.844769441981839
31,100,naive,0.88,3.192365680617304
31,100,jackknife,0.9,3.572154817104545
31,100,jackknife+,0.9,3.5527493276368216
31,100,jackknife-mm,0.91,3.7022568022894977
31,100,CV+,0.9,3.571109450366841
31,100,split,0.9,3.722630878863873
32,100,naive,0.9,3.0641534757032565
32,100,jackknife,0.92,3.430729661766007
32,100,jackknife+,0.92,3.4366333595337544
32,100,jackknife-mm,0.92,3.5530761246263634
32,100,CV+,0.92,3.4831153334123757
32,100,split,0.94,3.5148473816232735
33,100,naive,0.87,3.197512849240462
33,100,jackknife,0.92,3.5506472562800417
33,100,jackknife+,0.92,3.541822399275769
33,100,jackknife-mm,0.93,3.6806086862388083
33,100,CV+,0.92,3.555101317010533
33,100,split,0.89,3.852778565507772
34,100,naive,0.86,3.078265652167778
34,100,jackknife,0.89,3.3981234936350853
34,100,jackknife+,0.89,3.406941271141706
34,100,jackknife-mm,0.89,3.5279438897827204
34,100,CV+,0.89,3.442411603207529
